indicator_name,entity_name,year,value_label,value,female_pop,width,female_pop_annot
Does the law prohibit gender discrimination in the workplace?,Nigeria,2022,no,-1,105574310.0,2.7160675717367013,105.57431
Are there criminal penalties for sexual harassment in in the workplace?,Nigeria,2022,yes,1,105574310.0,2.7160675717367013,105.57431
Does the law require equal pay for equal work?,Bangladesh,2022,no,-1,85358163.0,2.195974934691172,85.358163
Does the law prohibit gender discrimination in the workplace?,Bangladesh,2022,no,-1,85358163.0,2.195974934691172,85.358163
Are there criminal penalties for sexual harassment in in the workplace?,Bangladesh,2022,no,-1,85358163.0,2.195974934691172,85.358163
Can a woman get a job in the same way as a man?,Bangladesh,2022,yes,1,85358163.0,2.195974934691172,85.358163
Can a woman sign a contract in the same way as a man?,Bangladesh,2022,no,-1,85358163.0,2.195974934691172,85.358163
Does the law prohibit gender discrimination in the workplace?,Russia,2022,yes,1,76824577.0,1.9764348192480656,76.824577
Can a woman sign a contract in the same way as a man?,Russia,2022,no,-1,76824577.0,1.9764348192480656,76.824577
Can a woman get a job in the same way as a man?,Russia,2022,yes,1,76824577.0,1.9764348192480656,76.824577
Does the law require equal pay for equal work?,Russia,2022,yes,1,76824577.0,1.9764348192480656,76.824577
Are there criminal penalties for sexual harassment in in the workplace?,Russia,2022,no,-1,76824577.0,1.9764348192480656,76.824577
Does the law require equal pay for equal work?,Mexico,2022,no,-1,64849001.0,1.6683440192563979,64.849001
Can a woman get a job in the same way as a man?,Mexico,2022,yes,1,64849001.0,1.6683440192563979,64.849001
Can a woman sign a contract in the same way as a man?,Mexico,2022,yes,1,64849001.0,1.6683440192563979,64.849001
Are there criminal penalties for sexual harassment in in the workplace?,Mexico,2022,yes,1,64849001.0,1.6683440192563979,64.849001
Does the law prohibit gender discrimination in the workplace?,Mexico,2022,yes,1,64849001.0,1.6683440192563979,64.849001
Are there criminal penalties for sexual harassment in in the workplace?,Japan,2022,no,-1,64594414.0,1.6617943624801828,64.594414
Does the law require equal pay for equal work?,Japan,2022,no,-1,64594414.0,1.6617943624801828,64.594414
Does the law prohibit gender discrimination in the workplace?,Japan,2022,yes,1,64594414.0,1.6617943624801828,64.594414
Can a woman get a job in the same way as a man?,Japan,2022,yes,1,64594414.0,1.6617943624801828,64.594414
Can a woman sign a contract in the same way as a man?,Japan,2022,no,-1,64594414.0,1.6617943624801828,64.594414
Can a woman get a job in the same way as a man?,Ethiopia,2022,yes,1,59839622.0,1.5394697518665488,59.839622
Can a woman sign a contract in the same way as a man?,Ethiopia,2022,no,-1,59839622.0,1.5394697518665488,59.839622
Are there criminal penalties for sexual harassment in in the workplace?,Ethiopia,2022,yes,1,59839622.0,1.5394697518665488,59.839622
Does the law prohibit gender discrimination in the workplace?,Ethiopia,2022,yes,1,59839622.0,1.5394697518665488,59.839622
Does the law require equal pay for equal work?,Ethiopia,2022,no,-1,59839622.0,1.5394697518665488,59.839622
Can a woman sign a contract in the same way as a man?,Philippines,2022,yes,1,56062865.0,1.4423066521121712,56.062865
Does the law require equal pay for equal work?,Philippines,2022,yes,1,56062865.0,1.4423066521121712,56.062865
Does the law prohibit gender discrimination in the workplace?,Philippines,2022,yes,1,56062865.0,1.4423066521121712,56.062865
Are there criminal penalties for sexual harassment in in the workplace?,Philippines,2022,yes,1,56062865.0,1.4423066521121712,56.062865
Can a woman get a job in the same way as a man?,Philippines,2022,yes,1,56062865.0,1.4423066521121712,56.062865
Does the law prohibit gender discrimination in the workplace?,Egypt,2022,yes,1,54001891.0,1.3892848076161712,54.001891
Can a woman sign a contract in the same way as a man?,Egypt,2022,yes,1,54001891.0,1.3892848076161712,54.001891
Are there criminal penalties for sexual harassment in in the workplace?,Egypt,2022,yes,1,54001891.0,1.3892848076161712,54.001891
Does the law require equal pay for equal work?,Egypt,2022,no,-1,54001891.0,1.3892848076161712,54.001891
Can a woman get a job in the same way as a man?,Egypt,2022,no,-1,54001891.0,1.3892848076161712,54.001891
Does the law prohibit gender discrimination in the workplace?,Vietnam,2022,yes,1,49331842.0,1.2691403458875423,49.331842
Does the law require equal pay for equal work?,Vietnam,2022,yes,1,49331842.0,1.2691403458875423,49.331842
Can a woman sign a contract in the same way as a man?,Vietnam,2022,yes,1,49331842.0,1.2691403458875423,49.331842
Can a woman get a job in the same way as a man?,Vietnam,2022,yes,1,49331842.0,1.2691403458875423,49.331842
Are there criminal penalties for sexual harassment in in the workplace?,Vietnam,2022,yes,1,49331842.0,1.2691403458875423,49.331842
Can a woman get a job in the same way as a man?,DR Congo,2022,yes,1,48319268.0,1.2430902641452726,48.319268
Does the law require equal pay for equal work?,DR Congo,2022,no,-1,48319268.0,1.2430902641452726,48.319268
Does the law prohibit gender discrimination in the workplace?,DR Congo,2022,yes,1,48319268.0,1.2430902641452726,48.319268
Are there criminal penalties for sexual harassment in in the workplace?,DR Congo,2022,yes,1,48319268.0,1.2430902641452726,48.319268
Can a woman sign a contract in the same way as a man?,DR Congo,2022,yes,1,48319268.0,1.2430902641452726,48.319268
Does the law prohibit gender discrimination in the workplace?,Iran,2022,no,-1,43496643.0,1.119020541377047,43.496643
Can a woman sign a contract in the same way as a man?,Iran,2022,no,-1,43496643.0,1.119020541377047,43.496643
Can a woman get a job in the same way as a man?,Iran,2022,no,-1,43496643.0,1.119020541377047,43.496643
Does the law require equal pay for equal work?,Iran,2022,no,-1,43496643.0,1.119020541377047,43.496643
Are there criminal penalties for sexual harassment in in the workplace?,Iran,2022,no,-1,43496643.0,1.119020541377047,43.496643
Does the law prohibit gender discrimination in the workplace?,Türkiye,2022,yes,1,42285574.0,1.0878638590550354,42.285574
Does the law require equal pay for equal work?,Türkiye,2022,yes,1,42285574.0,1.0878638590550354,42.285574
Can a woman get a job in the same way as a man?,Türkiye,2022,yes,1,42285574.0,1.0878638590550354,42.285574
Can a woman sign a contract in the same way as a man?,Türkiye,2022,no,-1,42285574.0,1.0878638590550354,42.285574
Are there criminal penalties for sexual harassment in in the workplace?,Türkiye,2022,yes,1,42285574.0,1.0878638590550354,42.285574
Does the law prohibit gender discrimination in the workplace?,Germany,2022,yes,1,42146923.0,1.084296840858195,42.146923
Does the law require equal pay for equal work?,Germany,2022,yes,1,42146923.0,1.084296840858195,42.146923
Can a woman sign a contract in the same way as a man?,Germany,2022,yes,1,42146923.0,1.084296840858195,42.146923
Are there criminal penalties for sexual harassment in in the workplace?,Germany,2022,yes,1,42146923.0,1.084296840858195,42.146923
Can a woman get a job in the same way as a man?,Germany,2022,yes,1,42146923.0,1.084296840858195,42.146923
Does the law prohibit gender discrimination in the workplace?,Thailand,2022,yes,1,36807094.0,1.0,36.807094
Can a woman get a job in the same way as a man?,Thailand,2022,yes,1,36807094.0,1.0,36.807094
Does the law require equal pay for equal work?,Thailand,2022,yes,1,36807094.0,1.0,36.807094
Are there criminal penalties for sexual harassment in in the workplace?,Thailand,2022,yes,1,36807094.0,1.0,36.807094
Can a woman sign a contract in the same way as a man?,Thailand,2022,no,-1,36807094.0,1.0,36.807094
Can a woman get a job in the same way as a man?,France,2022,yes,1,34998692.0,1.0,34.998692
Are there criminal penalties for sexual harassment in in the workplace?,France,2022,yes,1,34998692.0,1.0,34.998692
Does the law require equal pay for equal work?,France,2022,yes,1,34998692.0,1.0,34.998692
Does the law prohibit gender discrimination in the workplace?,France,2022,yes,1,34998692.0,1.0,34.998692
Can a woman sign a contract in the same way as a man?,France,2022,yes,1,34998692.0,1.0,34.998692
Are there criminal penalties for sexual harassment in in the workplace?,United Kingdom,2022,yes,1,34065491.0,1.0,34.065491
Does the law require equal pay for equal work?,United Kingdom,2022,yes,1,34065491.0,1.0,34.065491
Does the law prohibit gender discrimination in the workplace?,United Kingdom,2022,yes,1,34065491.0,1.0,34.065491
Can a woman sign a contract in the same way as a man?,United Kingdom,2022,yes,1,34065491.0,1.0,34.065491
Can a woman get a job in the same way as a man?,United Kingdom,2022,yes,1,34065491.0,1.0,34.065491
Are there criminal penalties for sexual harassment in in the workplace?,Tanzania,2022,yes,1,32170681.0,1.0,32.170681
Does the law require equal pay for equal work?,Tanzania,2022,yes,1,32170681.0,1.0,32.170681
Can a woman get a job in the same way as a man?,Tanzania,2022,yes,1,32170681.0,1.0,32.170681
Can a woman sign a contract in the same way as a man?,Tanzania,2022,no,-1,32170681.0,1.0,32.170681
Does the law prohibit gender discrimination in the workplace?,Tanzania,2022,yes,1,32170681.0,1.0,32.170681
Are there criminal penalties for sexual harassment in in the workplace?,South Africa,2022,yes,1,30497646.0,1.0,30.497646
Does the law prohibit gender discrimination in the workplace?,South Africa,2022,yes,1,30497646.0,1.0,30.497646
Can a woman sign a contract in the same way as a man?,South Africa,2022,yes,1,30497646.0,1.0,30.497646
Can a woman get a job in the same way as a man?,South Africa,2022,yes,1,30497646.0,1.0,30.497646
Does the law require equal pay for equal work?,South Africa,2022,yes,1,30497646.0,1.0,30.497646
Can a woman sign a contract in the same way as a man?,Italy,2022,yes,1,30300094.0,1.0,30.300094
Does the law prohibit gender discrimination in the workplace?,Italy,2022,yes,1,30300094.0,1.0,30.300094
Does the law require equal pay for equal work?,Italy,2022,yes,1,30300094.0,1.0,30.300094
Can a woman get a job in the same way as a man?,Italy,2022,yes,1,30300094.0,1.0,30.300094
Are there criminal penalties for sexual harassment in in the workplace?,Italy,2022,yes,1,30300094.0,1.0,30.300094
Can a woman sign a contract in the same way as a man?,Myanmar,2022,no,-1,27015414.0,1.0,27.015414
Does the law require equal pay for equal work?,Myanmar,2022,no,-1,27015414.0,1.0,27.015414
Does the law prohibit gender discrimination in the workplace?,Myanmar,2022,no,-1,27015414.0,1.0,27.015414
Are there criminal penalties for sexual harassment in in the workplace?,Myanmar,2022,no,-1,27015414.0,1.0,27.015414
Can a woman get a job in the same way as a man?,Myanmar,2022,yes,1,27015414.0,1.0,27.015414
Are there criminal penalties for sexual harassment in in the workplace?,Kenya,2022,yes,1,26726429.0,1.0,26.726429
Can a woman sign a contract in the same way as a man?,Kenya,2022,no,-1,26726429.0,1.0,26.726429
Can a woman get a job in the same way as a man?,Kenya,2022,yes,1,26726429.0,1.0,26.726429
Does the law require equal pay for equal work?,Kenya,2022,yes,1,26726429.0,1.0,26.726429
Does the law prohibit gender discrimination in the workplace?,Kenya,2022,yes,1,26726429.0,1.0,26.726429
Are there criminal penalties for sexual harassment in in the workplace?,Colombia,2022,yes,1,26101321.0,1.0,26.101321
Does the law prohibit gender discrimination in the workplace?,Colombia,2022,yes,1,26101321.0,1.0,26.101321
Does the law require equal pay for equal work?,Colombia,2022,no,-1,26101321.0,1.0,26.101321
Can a woman sign a contract in the same way as a man?,Colombia,2022,no,-1,26101321.0,1.0,26.101321
Can a woman get a job in the same way as a man?,Colombia,2022,yes,1,26101321.0,1.0,26.101321
Can a woman sign a contract in the same way as a man?,South Korea,2022,no,-1,25902500.0,1.0,25.9025
Can a woman get a job in the same way as a man?,South Korea,2022,yes,1,25902500.0,1.0,25.9025
Does the law require equal pay for equal work?,South Korea,2022,no,-1,25902500.0,1.0,25.9025
Does the law prohibit gender discrimination in the workplace?,South Korea,2022,yes,1,25902500.0,1.0,25.9025
Are there criminal penalties for sexual harassment in in the workplace?,South Korea,2022,yes,1,25902500.0,1.0,25.9025
Can a woman sign a contract in the same way as a man?,Spain,2022,yes,1,24178913.0,1.0,24.178913
Does the law prohibit gender discrimination in the workplace?,Spain,2022,yes,1,24178913.0,1.0,24.178913
Does the law require equal pay for equal work?,Spain,2022,yes,1,24178913.0,1.0,24.178913
Can a woman get a job in the same way as a man?,Spain,2022,yes,1,24178913.0,1.0,24.178913
Are there criminal penalties for sexual harassment in in the workplace?,Spain,2022,yes,1,24178913.0,1.0,24.178913
Are there criminal penalties for sexual harassment in in the workplace?,Ukraine,2022,yes,1,23524526.0,1.0,23.524526
Can a woman sign a contract in the same way as a man?,Ukraine,2022,yes,1,23524526.0,1.0,23.524526
Can a woman get a job in the same way as a man?,Ukraine,2022,yes,1,23524526.0,1.0,23.524526
Does the law require equal pay for equal work?,Ukraine,2022,no,-1,23524526.0,1.0,23.524526
Does the law prohibit gender discrimination in the workplace?,Ukraine,2022,yes,1,23524526.0,1.0,23.524526
Does the law require equal pay for equal work?,Uganda,2022,yes,1,23153140.0,1.0,23.15314
Does the law prohibit gender discrimination in the workplace?,Uganda,2022,yes,1,23153140.0,1.0,23.15314
Are there criminal penalties for sexual harassment in in the workplace?,Uganda,2022,yes,1,23153140.0,1.0,23.15314
Can a woman sign a contract in the same way as a man?,Uganda,2022,no,-1,23153140.0,1.0,23.15314
Can a woman get a job in the same way as a man?,Uganda,2022,yes,1,23153140.0,1.0,23.15314
Can a woman sign a contract in the same way as a man?,Argentina,2022,no,-1,23130548.0,1.0,23.130548
Can a woman get a job in the same way as a man?,Argentina,2022,yes,1,23130548.0,1.0,23.130548
Does the law require equal pay for equal work?,Argentina,2022,yes,1,23130548.0,1.0,23.130548
Are there criminal penalties for sexual harassment in in the workplace?,Argentina,2022,no,-1,23130548.0,1.0,23.130548
Does the law prohibit gender discrimination in the workplace?,Argentina,2022,yes,1,23130548.0,1.0,23.130548
Are there criminal penalties for sexual harassment in in the workplace?,Sudan,2022,no,-1,22842482.0,1.0,22.842482
Does the law prohibit gender discrimination in the workplace?,Sudan,2022,no,-1,22842482.0,1.0,22.842482
Can a woman get a job in the same way as a man?,Sudan,2022,no,-1,22842482.0,1.0,22.842482
Does the law require equal pay for equal work?,Sudan,2022,no,-1,22842482.0,1.0,22.842482
Can a woman sign a contract in the same way as a man?,Sudan,2022,no,-1,22842482.0,1.0,22.842482
Can a woman sign a contract in the same way as a man?,Iraq,2022,yes,1,21736184.0,1.0,21.736184
Can a woman get a job in the same way as a man?,Iraq,2022,yes,1,21736184.0,1.0,21.736184
Does the law require equal pay for equal work?,Iraq,2022,yes,1,21736184.0,1.0,21.736184
Does the law prohibit gender discrimination in the workplace?,Iraq,2022,yes,1,21736184.0,1.0,21.736184
Are there criminal penalties for sexual harassment in in the workplace?,Iraq,2022,yes,1,21736184.0,1.0,21.736184
Can a woman sign a contract in the same way as a man?,Algeria,2022,no,-1,21680725.0,1.0,21.680725
Can a woman get a job in the same way as a man?,Algeria,2022,yes,1,21680725.0,1.0,21.680725
Does the law require equal pay for equal work?,Algeria,2022,yes,1,21680725.0,1.0,21.680725
Does the law prohibit gender discrimination in the workplace?,Algeria,2022,no,-1,21680725.0,1.0,21.680725
Are there criminal penalties for sexual harassment in in the workplace?,Algeria,2022,yes,1,21680725.0,1.0,21.680725
Can a woman get a job in the same way as a man?,Afghanistan,2022,no,-1,19844584.0,1.0,19.844584
Can a woman sign a contract in the same way as a man?,Afghanistan,2022,no,-1,19844584.0,1.0,19.844584
Does the law require equal pay for equal work?,Afghanistan,2022,no,-1,19844584.0,1.0,19.844584
Does the law prohibit gender discrimination in the workplace?,Afghanistan,2022,no,-1,19844584.0,1.0,19.844584
Are there criminal penalties for sexual harassment in in the workplace?,Afghanistan,2022,yes,1,19844584.0,1.0,19.844584
Can a woman get a job in the same way as a man?,Poland,2022,yes,1,19493868.0,1.0,19.493868
Are there criminal penalties for sexual harassment in in the workplace?,Poland,2022,yes,1,19493868.0,1.0,19.493868
Does the law require equal pay for equal work?,Poland,2022,yes,1,19493868.0,1.0,19.493868
Does the law prohibit gender discrimination in the workplace?,Poland,2022,yes,1,19493868.0,1.0,19.493868
Can a woman sign a contract in the same way as a man?,Poland,2022,yes,1,19493868.0,1.0,19.493868
Are there criminal penalties for sexual harassment in in the workplace?,Canada,2022,yes,1,19240835.0,1.0,19.240835
Does the law prohibit gender discrimination in the workplace?,Canada,2022,yes,1,19240835.0,1.0,19.240835
Does the law require equal pay for equal work?,Canada,2022,yes,1,19240835.0,1.0,19.240835
Can a woman get a job in the same way as a man?,Canada,2022,yes,1,19240835.0,1.0,19.240835
Can a woman sign a contract in the same way as a man?,Canada,2022,yes,1,19240835.0,1.0,19.240835
Can a woman sign a contract in the same way as a man?,Morocco,2022,yes,1,18410922.0,1.0,18.410922
Does the law require equal pay for equal work?,Morocco,2022,yes,1,18410922.0,1.0,18.410922
Does the law prohibit gender discrimination in the workplace?,Morocco,2022,yes,1,18410922.0,1.0,18.410922
Can a woman get a job in the same way as a man?,Morocco,2022,yes,1,18410922.0,1.0,18.410922
Are there criminal penalties for sexual harassment in in the workplace?,Morocco,2022,yes,1,18410922.0,1.0,18.410922
Are there criminal penalties for sexual harassment in in the workplace?,Angola,2022,yes,1,17452283.0,1.0,17.452283
Does the law prohibit gender discrimination in the workplace?,Angola,2022,yes,1,17452283.0,1.0,17.452283
Does the law require equal pay for equal work?,Angola,2022,yes,1,17452283.0,1.0,17.452283
Can a woman get a job in the same way as a man?,Angola,2022,yes,1,17452283.0,1.0,17.452283
Can a woman sign a contract in the same way as a man?,Angola,2022,yes,1,17452283.0,1.0,17.452283
Are there criminal penalties for sexual harassment in in the workplace?,Uzbekistan,2022,no,-1,17446107.0,1.0,17.446107
Does the law require equal pay for equal work?,Uzbekistan,2022,no,-1,17446107.0,1.0,17.446107
Can a woman get a job in the same way as a man?,Uzbekistan,2022,yes,1,17446107.0,1.0,17.446107
Can a woman sign a contract in the same way as a man?,Uzbekistan,2022,yes,1,17446107.0,1.0,17.446107
Does the law prohibit gender discrimination in the workplace?,Uzbekistan,2022,yes,1,17446107.0,1.0,17.446107
Are there criminal penalties for sexual harassment in in the workplace?,Peru,2022,yes,1,17020361.0,1.0,17.020361
Can a woman get a job in the same way as a man?,Peru,2022,yes,1,17020361.0,1.0,17.020361
Can a woman sign a contract in the same way as a man?,Peru,2022,yes,1,17020361.0,1.0,17.020361
Does the law require equal pay for equal work?,Peru,2022,yes,1,17020361.0,1.0,17.020361
Does the law prohibit gender discrimination in the workplace?,Peru,2022,yes,1,17020361.0,1.0,17.020361
Does the law prohibit gender discrimination in the workplace?,Ghana,2022,yes,1,16457496.0,1.0,16.457496
Are there criminal penalties for sexual harassment in in the workplace?,Ghana,2022,yes,1,16457496.0,1.0,16.457496
Can a woman sign a contract in the same way as a man?,Ghana,2022,no,-1,16457496.0,1.0,16.457496
Does the law require equal pay for equal work?,Ghana,2022,no,-1,16457496.0,1.0,16.457496
Can a woman get a job in the same way as a man?,Ghana,2022,yes,1,16457496.0,1.0,16.457496
Are there criminal penalties for sexual harassment in in the workplace?,Malaysia,2022,no,-1,16407343.0,1.0,16.407343
Does the law require equal pay for equal work?,Malaysia,2022,no,-1,16407343.0,1.0,16.407343
Can a woman get a job in the same way as a man?,Malaysia,2022,yes,1,16407343.0,1.0,16.407343
Can a woman sign a contract in the same way as a man?,Malaysia,2022,no,-1,16407343.0,1.0,16.407343
Does the law prohibit gender discrimination in the workplace?,Malaysia,2022,no,-1,16407343.0,1.0,16.407343
Are there criminal penalties for sexual harassment in in the workplace?,Mozambique,2022,yes,1,16339849.0,1.0,16.339849
Can a woman get a job in the same way as a man?,Mozambique,2022,yes,1,16339849.0,1.0,16.339849
Does the law require equal pay for equal work?,Mozambique,2022,no,-1,16339849.0,1.0,16.339849
Does the law prohibit gender discrimination in the workplace?,Mozambique,2022,yes,1,16339849.0,1.0,16.339849
Can a woman sign a contract in the same way as a man?,Mozambique,2022,yes,1,16339849.0,1.0,16.339849
Does the law prohibit gender discrimination in the workplace?,Yemen,2022,yes,1,16313210.0,1.0,16.31321
Can a woman sign a contract in the same way as a man?,Yemen,2022,no,-1,16313210.0,1.0,16.31321
Are there criminal penalties for sexual harassment in in the workplace?,Yemen,2022,no,-1,16313210.0,1.0,16.31321
Can a woman get a job in the same way as a man?,Yemen,2022,no,-1,16313210.0,1.0,16.31321
Does the law require equal pay for equal work?,Yemen,2022,no,-1,16313210.0,1.0,16.31321
Are there criminal penalties for sexual harassment in in the workplace?,Nepal,2022,yes,1,15664025.0,1.0,15.664025
Can a woman get a job in the same way as a man?,Nepal,2022,yes,1,15664025.0,1.0,15.664025
Does the law prohibit gender discrimination in the workplace?,Nepal,2022,yes,1,15664025.0,1.0,15.664025
Does the law require equal pay for equal work?,Nepal,2022,yes,1,15664025.0,1.0,15.664025
Can a woman sign a contract in the same way as a man?,Nepal,2022,no,-1,15664025.0,1.0,15.664025
Are there criminal penalties for sexual harassment in in the workplace?,Saudi Arabia,2022,yes,1,15184150.0,1.0,15.18415
Does the law prohibit gender discrimination in the workplace?,Saudi Arabia,2022,yes,1,15184150.0,1.0,15.18415
Does the law require equal pay for equal work?,Saudi Arabia,2022,yes,1,15184150.0,1.0,15.18415
Can a woman get a job in the same way as a man?,Saudi Arabia,2022,yes,1,15184150.0,1.0,15.18415
Can a woman sign a contract in the same way as a man?,Saudi Arabia,2022,yes,1,15184150.0,1.0,15.18415
Can a woman sign a contract in the same way as a man?,Madagascar,2022,no,-1,14424717.0,1.0,14.424717
Can a woman get a job in the same way as a man?,Madagascar,2022,yes,1,14424717.0,1.0,14.424717
Does the law prohibit gender discrimination in the workplace?,Madagascar,2022,yes,1,14424717.0,1.0,14.424717
Are there criminal penalties for sexual harassment in in the workplace?,Madagascar,2022,yes,1,14424717.0,1.0,14.424717
Does the law require equal pay for equal work?,Madagascar,2022,no,-1,14424717.0,1.0,14.424717
Can a woman sign a contract in the same way as a man?,Venezuela,2022,no,-1,14243056.0,1.0,14.243056
Can a woman get a job in the same way as a man?,Venezuela,2022,yes,1,14243056.0,1.0,14.243056
Does the law require equal pay for equal work?,Venezuela,2022,no,-1,14243056.0,1.0,14.243056
Are there criminal penalties for sexual harassment in in the workplace?,Venezuela,2022,yes,1,14243056.0,1.0,14.243056
Does the law prohibit gender discrimination in the workplace?,Venezuela,2022,yes,1,14243056.0,1.0,14.243056
Does the law require equal pay for equal work?,Cameroon,2022,no,-1,13634397.0,1.0,13.634397
Are there criminal penalties for sexual harassment in in the workplace?,Cameroon,2022,yes,1,13634397.0,1.0,13.634397
Can a woman get a job in the same way as a man?,Cameroon,2022,no,-1,13634397.0,1.0,13.634397
Can a woman sign a contract in the same way as a man?,Cameroon,2022,no,-1,13634397.0,1.0,13.634397
Does the law prohibit gender discrimination in the workplace?,Cameroon,2022,yes,1,13634397.0,1.0,13.634397
Are there criminal penalties for sexual harassment in in the workplace?,Cote d'Ivoire,2022,yes,1,13600535.0,1.0,13.600535
Does the law prohibit gender discrimination in the workplace?,Cote d'Ivoire,2022,yes,1,13600535.0,1.0,13.600535
Does the law require equal pay for equal work?,Cote d'Ivoire,2022,yes,1,13600535.0,1.0,13.600535
Can a woman get a job in the same way as a man?,Cote d'Ivoire,2022,yes,1,13600535.0,1.0,13.600535
Can a woman sign a contract in the same way as a man?,Cote d'Ivoire,2022,yes,1,13600535.0,1.0,13.600535
Can a woman get a job in the same way as a man?,Australia,2022,yes,1,12936002.0,1.0,12.936002
Are there criminal penalties for sexual harassment in in the workplace?,Australia,2022,yes,1,12936002.0,1.0,12.936002
Does the law require equal pay for equal work?,Australia,2022,yes,1,12936002.0,1.0,12.936002
Can a woman sign a contract in the same way as a man?,Australia,2022,yes,1,12936002.0,1.0,12.936002
Does the law prohibit gender discrimination in the workplace?,Australia,2022,yes,1,12936002.0,1.0,12.936002
Are there criminal penalties for sexual harassment in in the workplace?,Niger,2022,yes,1,12443587.0,1.0,12.443587
Can a woman get a job in the same way as a man?,Niger,2022,no,-1,12443587.0,1.0,12.443587
Can a woman sign a contract in the same way as a man?,Niger,2022,no,-1,12443587.0,1.0,12.443587
Does the law require equal pay for equal work?,Niger,2022,yes,1,12443587.0,1.0,12.443587
Does the law prohibit gender discrimination in the workplace?,Niger,2022,yes,1,12443587.0,1.0,12.443587
Can a woman sign a contract in the same way as a man?,Sri Lanka,2022,no,-1,11481595.0,1.0,11.481595
Can a woman get a job in the same way as a man?,Sri Lanka,2022,yes,1,11481595.0,1.0,11.481595
Does the law require equal pay for equal work?,Sri Lanka,2022,no,-1,11481595.0,1.0,11.481595
Does the law prohibit gender discrimination in the workplace?,Sri Lanka,2022,no,-1,11481595.0,1.0,11.481595
Are there criminal penalties for sexual harassment in in the workplace?,Sri Lanka,2022,yes,1,11481595.0,1.0,11.481595
Can a woman get a job in the same way as a man?,Burkina Faso,2022,yes,1,11089986.0,1.0,11.089986
Can a woman sign a contract in the same way as a man?,Burkina Faso,2022,yes,1,11089986.0,1.0,11.089986
Are there criminal penalties for sexual harassment in in the workplace?,Burkina Faso,2022,yes,1,11089986.0,1.0,11.089986
Does the law prohibit gender discrimination in the workplace?,Burkina Faso,2022,yes,1,11089986.0,1.0,11.089986
